pretrain_run_id,base_batch_size,checkpoint_step,bsz_mult,lr_mult,target_batch_size,status,invalid_batch_size,seed_count,seeds,expected_seed_count,expected_seeds,run_ids,history_points,unstable_seed_count,unstable_fraction,unstable_ratio_threshold,mean_initial_lin_loss,max_seed_lin_loss_ratio,mean_lin_loss_time_seed,per_seed_lin_loss_max,error
qo82arcx,64,3157,2.0,0.25,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,f46ixgfo x9nmqge4 nl9oet4s h6lpypjy 90t71c0w c7r5fvi7 abhwi4m3 2shjhgr3 421odi8i 7jvfcq3c,22890,0,0.0,4.0,3.182510805130005,1.0337185165439298,3.0562480348434553,3.233718156814575,
qo82arcx,64,3157,2.0,0.5,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,kux7v00l dazdb7s8 6rn24c0z l3d0ija6 rgshchvd cxdnj0ab gr3tuhr1 uyucntyp 14yayz0p ikplo7ew,22890,0,0.0,4.0,3.182510781288147,1.0342354534497322,3.0451088844922602,3.240002155303955,
qo82arcx,64,3157,2.0,1.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,qcq64clv o3heyl81 qyqpms2w bmjyqnnn 5tggecjl 9gf22a5k b3gtubmk 395qitdj v5s7lwel cg2rq3vt,22890,10,1.0,4.0,3.182510805130005,358246648.12430346,80986.66906039498,1148640000.0,
qo82arcx,64,3157,2.0,2.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,0z0ow1g5 zd8bmyvc vaghr0rq h4wrgv17 v3jzyexc 1ixf49ds hglew1fo 1bwiuptr 7to2s6ff lgofpkqf,9323,10,1.0,4.0,3.1825108528137207,52764430307.578094,89037029.36946982,170102734848.0,
qo82arcx,64,3157,2.0,4.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,emt8y9a8 vsjoae17 2jvfiizh 1eimhmgh p2vqkdrp tmi1dyhv z118qsdi 6ef9cipe you6upfs 6y9ruea5,120,10,1.0,4.0,3.182510781288147,47685254552.034355,6925731795.218999,149844246528.0,
qo82arcx,64,3157,4.0,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,fm3b2s9s tuno27lf 00u4pqsh sg9k7h29 6ewk3wne pdoa9v60 g6fsyg1p s9lrdm2u dl2smcvk 4vm8phql,11450,0,0.0,4.0,3.1792256593704225,1.020223319810614,3.0766971043624216,3.212088108062744,
qo82arcx,64,3157,4.0,0.5,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,xbvj95bo tc2x657f wsxvhdxg 0uwi0ddh gmf1zg7w u7le17dj b9ylpepm smv2l5qg 79px5213 mhn7hpjs,11450,0,0.0,4.0,3.1792256593704225,1.0218924079851048,3.0566208425047092,3.215698719024658,
qo82arcx,64,3157,4.0,1.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ytsyp3tj efc1qsgx afp5hd6j r2n1n19l cxy7pgo0 b5doio8t j1r6xace 1thofqr4 5jen6qc3 96y04zmo,11450,0,0.0,4.0,3.1792256593704225,1.027494215005925,3.0460441175610735,3.2314693927764893,
qo82arcx,64,3157,4.0,2.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,2embqviw 5onp10tj momkvl7u 3mcwfq15 hypbj4dk 8is8w6u8 ok5tuis5 otdfxz06 q068nlu8 7gqocmt3,11450,9,0.9,4.0,3.1792256593704225,69897.12877166014,80.99267981139853,223210.234375,
qo82arcx,64,3157,4.0,4.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,2csfg963 o28uolg3 ihddncaw 87u3roas 830axqnj c7mw5cy0 76ujb34t n8wnpang up79iahx 2h15qt3h,120,10,1.0,4.0,3.1792256593704225,39849177493.28633,7398536513.397669,125487308800.0,
qo82arcx,64,22099,0.25,0.25,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,o9aelq12 p0i2grw3 4s0wu3te 4dbbzhyt t33snuil 2l86o4hj dt2wz3te azzj2qyg oogxa1u6 mmk3e6nq,50535,10,1.0,4.0,2.715810489654541,75494902819.81052,18963764.629268628,187352924160.0,
qo82arcx,64,22099,0.25,0.5,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7wqbr0je 0um4l66m z76mgwin 5ye34k62 f5n0xh0q 8xahrmtm s5cs93bw qzpnzc7j e0z5iqor ntm6bqil,28912,10,1.0,4.0,2.715810441970825,88478131863.89348,41286837.44240895,241672355840.0,
qo82arcx,64,22099,0.25,1.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,6gbmsja9 76lxen9b 9iqzuwrs jaipwnb7 xotcpkwo qtbaoyet pjp2l75m exkhg1h0 7bqsincj w93letv6,14876,10,1.0,4.0,2.715810441970825,453495275217.1382,116592559.6188927,1228226822144.0,
qo82arcx,64,22099,0.25,2.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,zvokhpxf 8e8d9b5t rqp4mf2s e2m416ch l01zma3c 3s6a73xv w49hcxa1 i2a3mb3x nfzj9v8v ruwlcdd6,4973,10,1.0,4.0,2.715810489654541,179545016755.08173,221666577.55055022,478115856384.0,
qo82arcx,64,22099,0.25,4.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,iu73dnat mkd07sxt p02p8fil nujrchuh b9j2sm9i lbjsr5wg uda5z7kc 2bpasipj l3io3x2y gras4et6,803,10,1.0,4.0,2.715810489654541,9657127318.90778,559078755.4850785,26181259264.0,
qo82arcx,64,22099,0.5,0.25,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,lau6yhfv 8pfse6h0 sivh9wgl ykz2munp r9e5x2zs jnhuohrl fk9g1l9e dqjeu3yf dbg6dqbr h2xom8uj,91560,10,1.0,4.0,2.687380290031433,125860851.18103829,12458.209402639075,343306112.0,
qo82arcx,64,22099,0.5,0.5,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7975ai2v jajkani9 ed7cwtdw cvaju4my 2xke504l dc4gtkv5 yuxlkz62 00dp39s5 kss86xps qwocqqgm,26552,10,1.0,4.0,2.687380290031433,115431778395.00352,38884561.165252134,313206079488.0,
qo82arcx,64,22099,0.5,1.0,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,p1zhevig mgwznv58 h6u3880k fxm8l6m4 mzh46pgl whr74aye cjxb7n8q sqgx2iay o5gva4op 35q57ek1,14137,10,1.0,4.0,2.687380290031433,60591474079.77356,39244863.51648289,153819103232.0,
qo82arcx,64,22099,0.5,2.0,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,3q6wq688 v4241an6 k722nz82 5yst7wu8 mgm1qtmw wcpeiddo u1jxqpe3 a4fh7m1j 9b7ww65r kzvrdqov,8727,10,1.0,4.0,2.687380337715149,25307530899.71775,47281624.41198375,68748451840.0,
qo82arcx,64,22099,0.5,4.0,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,kz13njsa yadqtmrp ivcryg4g cj7ex00w m59jn5no 0a6oyz5h 7l6jxv77 wmtdamzr qdgodh23 w2y9ptz0,958,10,1.0,4.0,2.687380290031433,9682006072.562143,468827246.82091415,26045462528.0,
qo82arcx,64,22099,1.0,0.25,64.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,c9j49tya 99sgntqg dvy27b14 9vvf1c4u orfjs0dm ck1xdgi0 7xfly4p9 mimcn4lm cdghdjt5 btsf5r8u,45780,0,0.0,4.0,2.693966603279114,1.0719980321847593,2.6820118566640554,2.8490967750549316,
qo82arcx,64,22099,1.0,0.5,64.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,b4zz0inu ercdsrd8 9apjc6jx vbnr4odx kkwiiiu7 iv4wz8km 57lx79wn knqzuq8f d1c36pjq mhb56r1c,45780,7,0.7,4.0,2.693966579437256,36493.40251797231,13.508020589819328,98613.453125,
qo82arcx,64,22099,1.0,1.0,64.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,m2u0tl47 x4v525in eec0w5om etrobm1l mrfpx5oy jj5h4jgm 0ui1cbp4 0jcn9dtx gsbb9rp5 76ebwt0x,14872,10,1.0,4.0,2.6939666271209717,145525347478.72864,77315082.18456082,393097510912.0,
qo82arcx,64,22099,1.0,2.0,64.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,cadiod9z 8uab1pba 73d3lcq1 8z9zby0s of76nvj7 ghzcu9jg pzzza4xm em2hxqrt urky3kky jpko7w5f,7535,10,1.0,4.0,2.693966579437256,335158797094.7952,372787747.06205964,905341173760.0,
qo82arcx,64,22099,1.0,4.0,64.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,vnqkwjps 0aret2ss sb9ju9lo 037ke3hq ktcc9l4s 54larmce 4xll2p10 8ky063j1 4nppzdqa yn6a2rhy,899,10,1.0,4.0,2.693966603279114,6224437024.825416,436217081.35867274,16819841024.0,
qo82arcx,64,22099,2.0,0.25,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,0p91zgpn 9pretrwe rzlxya3f yxwdgzah dua76wc6 nmegalnc ffo55f5u npi5aycx xc5g85p4 16ox5ukb,22890,0,0.0,4.0,2.687827706336975,1.0574731893181917,2.681038422978253,2.7899997234344482,
qo82arcx,64,22099,2.0,0.5,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,u5rnx54z b650wzo5 30rzww4p r7pf4vrb p51h1l6p 7z24a62e rpq3f206 qgzwy9za zqfc2q09 qd8c74dq,22890,0,0.0,4.0,2.6878276824951173,1.0579877185754647,2.6820855698870902,2.791055917739868,
qo82arcx,64,22099,2.0,1.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ak4no0f6 t7kjpal1 s49r5nef ijqo907i hypfygzf f6m7xj5i w3145956 a0lt59zp 19ltouzt v2t9ot8j,22890,4,0.4,4.0,2.687827706336975,12300.49268583831,10.56252654646619,33028.8515625,
qo82arcx,64,22099,2.0,2.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,rm22wugn q6gaz986 hstthj3m vrtb8anm i83b7qp7 bs9d08ow 3urny229 zumvhdk1 sysipc08 3489m8nw,9815,10,1.0,4.0,2.6878276824951173,64810690852.73923,59269037.371971294,174043201536.0,
qo82arcx,64,22099,2.0,4.0,128.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,jofvlmu6 8badbu3r 2fn5gbhf b7x5ghmc k70rq3ec p0zj9qhl ng7dluho q0npmzvj kt7v44r9 71o4rffe,852,10,1.0,4.0,2.687827706336975,5496661569.492282,525959689.7128256,14766396416.0,
qo82arcx,64,22099,4.0,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7f5orzqa at3im0iz lh5qn8hi eigyv848 ulykc6oq yddnijz3 hvtw4ug8 1mpbcojm 2rjuh86a 4a46256r,11450,0,0.0,4.0,2.696863627433777,1.0354464679817459,2.6829658728395485,2.764402389526367,
qo82arcx,64,22099,4.0,0.5,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,23t8rtjs o0ntkjnt 6dlc69qz j5s3fg7u 1antgrk8 zc8w6gzu j09fiu5w jpmyu098 x7zbxmcp 25smoncw,11450,0,0.0,4.0,2.696863627433777,1.0353734235889043,2.681176936116281,2.7646548748016357,
qo82arcx,64,22099,4.0,1.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,hjio6kuj f1af5fk5 allqr0qt 1uh7cu1i od2o4iw7 ba35mit9 es82dlt9 mnzyrk5i gv6avnjg zq1zi6kg,11450,0,0.0,4.0,2.696863627433777,1.036403197538413,2.682405922194235,2.767963409423828,
qo82arcx,64,22099,4.0,2.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,xpr1b20u z3uwvir8 5m5q78dk 3e9vcx73 4l3vazgg ixztu45w ns31pprc uj8e2z46 xyb0tqgl nr98zbf6,11450,0,0.0,4.0,2.696863627433777,3.976275515532894,2.696093473892545,10.619790077209473,
qo82arcx,64,22099,4.0,4.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,tci7hqb3 evz6w3gu maiq6n2o tjesxp14 49rkcwai gfslnwaz 5rvi15py xbsj5qhk jg0yrbzg 0xnztrdw,783,10,1.0,4.0,2.696863627433777,5265628246.160453,513901165.81447613,14185927680.0,
qo82arcx,64,45777,0.25,0.25,16.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,0se9d2hl 233rodnh gvcrtnls 5ioxn1h2 2ou2pl19 upjxj5fa 06bkr0et sgckv3i7 onnc7e8t 6gmj2fqh,183110,0,0.0,4.0,2.6249653577804564,1.2057979957263492,2.6009245938941223,2.968719959259033,
qo82arcx,64,45777,0.25,0.5,16.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,2ous9qeh 4tfvgiu3 u9w7bxar eih9tv2i 8m9gtale 8oxzmem0 eg5yd1bg l9ae5j4v lkcfqppe c6irgyie,183110,0,0.0,4.0,2.6249653577804564,1.2092854194834395,2.6114781942967022,2.9773061275482178,
qo82arcx,64,45777,0.25,1.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,sj0lszci 1x3616ci o0rru4lp wih45zhc i268qrwo k7ucwd0k j9won2dv 19i2jfyn t23owx49 yz6dl809,183110,10,1.0,4.0,2.6249653339385985,20479681.037817337,670.5722726497727,50421744.0,
qo82arcx,64,45777,0.25,2.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,m1oy50vt yux94tx4 dkiljlsh 2hmid1ue vdnqmw2a f3uj5gkk z0aqi75q 1lae0g1e 9dr16bb5 svzi86cx,35728,10,1.0,4.0,2.6249653339385985,22286869275.52632,14820301.060792249,58041470976.0,
qo82arcx,64,45777,0.25,4.0,16.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,57xyaide bynapi2g j6uf25nx zbkvojcm 438btd0l h7tmskqh sbmqfa3w nw5f7oft u4b03mbb 43ffcvzq,11599,10,1.0,4.0,2.6249653816223146,45874280425.71236,58582398.82364738,120215601152.0,
qo82arcx,64,45777,0.5,0.25,32.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,5npbdots txx608gc kewmyjbg 6lqg7e2u onixfofl fz1tpx4r 2cupybnh 1jr0en5w 59olgmlf eddvkfob,91560,0,0.0,4.0,2.599788761138916,1.1176052430656895,2.597229339824904,2.87423038482666,
qo82arcx,64,45777,0.5,0.5,32.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,v6i4byko 7wjwsniv v63gmhk0 yas7z95n j5sn2hzs lqc4evp1 41r7bzq2 vg00bp0m l6jivj4d rkotzd72,91560,0,0.0,4.0,2.599788784980774,1.1188507711350661,2.6009263122482764,2.878300666809082,
qo82arcx,64,45777,0.5,1.0,32.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,id2dge3x hlj5nu09 8kpewrfc 4wrmrocv i2toolir cj3lkbdo hsgp0d3u 6s0jss25 l5xo7cln 216y0wj5,91560,0,0.0,4.0,2.599788784980774,1.122137120151199,2.6114903711449795,2.8896639347076416,
qo82arcx,64,45777,0.5,2.0,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,f5yiw22b mcm55xwm 7r5rdnql jfzi8h0x l0sjiugk koexzej5 lqjsonos 9l8hkbn7 5eze4uj0 tdst3wml,91560,10,1.0,4.0,2.599788784980774,15670714.703330949,1370.2528939662122,39607816.0,
qo82arcx,64,45777,0.5,4.0,32.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,p9xdv1vd 3ffwvpxr n4qfdlnu bftmbuh6 uaybgolq q4n8vfbc 3rrscmdj t5hkeyui xpittald zh9munfu,18435,10,1.0,4.0,2.599788784980774,96319780443.05652,49384413.932242215,256759267328.0,
qo82arcx,64,45777,1.0,0.25,64.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ew7ygzwc tb5xw1n4 yq3bihhz w5wdshca x1jv55ga tcl9vuzt 7pfqdyt5 e04ti3ye asdxnlet 7b4u8swi,45780,0,0.0,4.0,2.601657009124756,1.0836109811877048,2.596219179587574,2.771857261657715,
qo82arcx,64,45777,1.0,0.5,64.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,fjwvtu6y ruds11ck mm297aho a2fwc2gi x6yfk7pm 1m2k4ghz ksy9dcml ae5d607v 0m8pp400 psfpq9gc,45780,0,0.0,4.0,2.601656985282898,1.0841617023851688,2.5972305473514705,2.7730727195739746,
qo82arcx,64,45777,1.0,1.0,64.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,wwimnrg7 589z7uop r0a80b7t t0e3iec0 5zjex4sj 5v046jro ga7e7f2z bghesgnu l4wz2rxb yc4f4ls1,45780,0,0.0,4.0,2.601657009124756,1.0856928365869973,2.6009351369750293,2.777064323425293,
qo82arcx,64,45777,1.0,2.0,64.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,i6xbsok7 3nil7qlf 4e74ryon qktwxi1c nvmni8kh 7e0hs4to bzyc42pn kopt5fjr uaepcdd4 7r6c1coo,45780,0,0.0,4.0,2.601656985282898,1.0897476958748744,2.6115358236003727,2.7883334159851074,
qo82arcx,64,45777,1.0,4.0,64.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,gpo0kv31 v57i7qms z0z0no2n fi7bqr2p vuil56oa hf2mmxr5 z75jo2dq 6c1614wk ooa6ss9n 2jp3wvj1,45780,8,0.8,4.0,2.601657009124756,2075698.9361065754,327.8982017736292,5419171.0,
qo82arcx,64,45777,2.0,0.25,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,4f5ximrv w308142c 1qupu3rl 9zj5dpny iy26lykv s436lhat jbs9jgzj svmlx136 kqj27o2x rf6agblh,22890,0,0.0,4.0,2.6009816408157347,1.0616737554641187,2.5961712699105197,2.711064577102661,
qo82arcx,64,45777,2.0,0.5,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,v3pku522 pn3mvsuw len1rjy5 8u89ycix fxkch6bg recmo3v7 wg1p43hg 870d2kwy mol6ploj 6b610ea5,22890,0,0.0,4.0,2.600981664657593,1.0616580199260617,2.5962254782231318,2.7107553482055664,
qo82arcx,64,45777,2.0,1.0,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,th95pczn u7yzfq3t vgd144kp lm3816ux atl3qilh a82oqq65 v12nstlx 9a09fo4r 2e5qzqb2 43tv3xuq,22890,0,0.0,4.0,2.600981616973877,1.0620383012398575,2.597246633007205,2.7115581035614014,
qo82arcx,64,45777,2.0,2.0,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,q0bpugit 1b9x0z6z f5tkf1oh adrjvfmk iauw5hp5 1z0xa750 bccmkfg6 g18yo38y j81dpktz 43idhl89,22890,0,0.0,4.0,2.600981664657593,1.0634432541842014,2.6009739545507164,2.7161178588867188,
qo82arcx,64,45777,2.0,4.0,128.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,cvwfx5ay dpgum0z0 ydg9g1l8 sencc3xn 2ogjd24a uq8jbwkm whotgpjk v8ljo9nx 3cqqg5se fgekik2c,22890,0,0.0,4.0,2.6009816408157347,1.0677901965724625,2.6116776003593856,2.727879285812378,
qo82arcx,64,45777,4.0,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,sia7ghl3 s70gofvm os6m0ifj h3uue850 t73z5uww vm9fehml omnyqptr hqk7rj20 iun69pjl fp073gr3,11450,0,0.0,4.0,2.6032983541488646,1.0413228883208676,2.596387750050907,2.6796884536743164,
qo82arcx,64,45777,4.0,0.5,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,nvebepwy l9lyzp15 u3coz41q dmqh9ef9 khnu9db0 8wufil82 99saz9yp a2pmcfxh en98zgc3 8zqd756q,11450,0,0.0,4.0,2.6032983541488646,1.041427859751128,2.596177579138477,2.6799585819244385,
qo82arcx,64,45777,4.0,1.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ahevcle1 ius1xjim gula76yl c5lm2sm5 k0611zi8 rqp01d3r jnhjb6ij 2xn4kfxm 64k8pu9e bg8sspjj,11450,0,0.0,4.0,2.6032983303070067,1.0416331701566501,2.596248439826299,2.6804869174957275,
qo82arcx,64,45777,4.0,2.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,xzd921bc a2jz9x5e 1ylhg55w 143tza23 urli2qej uckwggu1 kc3efyi8 xw98anqp wu13uubm irjuah9o,11450,0,0.0,4.0,2.6032983541488646,1.042302374605697,2.5973133423442922,2.682209014892578,
qo82arcx,64,45777,4.0,4.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,99u8d0j7 vy48l52x vjd0q2v8 efb3uwk0 omowhsxr q6fitnc4 hs0pdydm 0y0z7ql8 9a1bfm5b mqdxeoxy,11450,0,0.0,4.0,2.6032983541488646,1.0440249066722453,2.6011564547318033,2.6866416931152344,
y4x9hkol,1024,197,0.25,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,h5xs7qc3 i1bdpjl7 00b3za7a 96xi9tn1 y2s4bvu3 81oewv9t 03nqqtra 56cmg173 6d6reglb i9yepk82,11450,0,0.0,4.0,5.153976058959961,1.0072515985078088,4.7784964717215335,5.1831374168396,
y4x9hkol,1024,197,0.25,0.5,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,q3i2mlg0 1qt02s5j mnclfsb9 064d2deb 7ymsmd60 zc1t9gw4 h6955e0m uijm4nf6 skl1agaf os24aqq9,11450,0,0.0,4.0,5.153976058959961,1.0072578161257355,4.7221139199036175,5.183338642120361,
y4x9hkol,1024,197,0.25,1.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,8uyru6kb z34ziw5i n39suo26 qwjq1jew f3m23lww ih0fbpki sk94maci nbm2nlpf bc1advrr sh13ace3,11450,5,0.5,4.0,5.153976058959961,2266.682208233524,5.905358722636794,11708.4111328125,
y4x9hkol,1024,197,0.25,2.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,qeakdpfc 8b8grt9r qdnm0ogw uyeyp9bx qyjj45ln otx9t3iw bji4auj6 lpqx8lov jhj458jd 60he4kgh,142,10,1.0,4.0,5.153976058959961,15253655886.664024,2596582273.259067,78850179072.0,
y4x9hkol,1024,197,0.25,4.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,wfgkvpzv aky24vsv jacmn5sx jd2z5wc2 gsj5jomj 76v77e36 x01y1q8k 82ygi019 f9sqp5ep hew8uz1v,80,10,1.0,4.0,5.153976058959961,5029008961.077748,2880003597.881345,25904998400.0,
y4x9hkol,1024,197,0.5,0.25,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,toc3rycy sfii0mvp qa264ngk mjix3g8k 3sne8feh 6xk1msz2 zwaquxof hyzwb36n yhwfa62t sacw5yv4,5730,0,0.0,4.0,5.155337572097778,1.0039830776608474,4.8414251771064745,5.1702046394348145,
y4x9hkol,1024,197,0.5,0.5,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ust4gn0q vnmt606q i5pxux2e 72andyaw vkbz28w4 k6pxp3o6 utp5uin3 oeyyb0fx tok0bdxs qed3znmk,5730,0,0.0,4.0,5.155337572097778,1.0039279834817465,4.779029870324526,5.169920921325684,
y4x9hkol,1024,197,0.5,1.0,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,cr6m91lz jgxk7799 h0odgg8f yb3d1nhy rbfokq4p fp1l2giu 1u0dkfgx sxb4jbo2 n5hth5g0 sgqi8a1a,5730,0,0.0,4.0,5.155337572097778,1.0076475350354996,4.724302063687309,5.189075469970703,
y4x9hkol,1024,197,0.5,2.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,zfp8ail5 wd5vmpak b49cndk0 tpjwoa3k ymktrhkb e55er6j3 ic0fqhj8 3aqaxzge xdad8d4o s052j44b,140,10,1.0,4.0,5.155337572097778,6892210594.348225,1610031602.6083543,35519320064.0,
y4x9hkol,1024,197,0.5,4.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,nwx16mnv e8ksr4jw pghxtrrh ocpqnd41 7ua6vyo8 1fokymeq 4tcdyr7y xh1o9h7q 3slyu8u4 gqv2colg,80,10,1.0,4.0,5.155337619781494,5035654040.911836,2768100224.86784,25951471616.0,
y4x9hkol,1024,197,1.0,0.25,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7n2i6sv6 9pwxcemb tbl5nynu e6kkt7te o3k2gpbb ij1ofgfi v01whhi2 mihj4l0y xw7xh5kb jv7q3is5,2870,0,0.0,4.0,5.15655107498169,1.0029768325017014,4.903757296538934,5.163376808166504,
