pretrain_run_id,base_batch_size,checkpoint_step,bsz_mult,lr_mult,target_batch_size,invalid_batch_size,expected_seed_count,expected_seeds,unstable_ratio_threshold,status,seed_count,seeds,run_ids,history_points,unstable_seed_count,unstable_fraction,mean_initial_lin_loss,max_seed_lin_loss_ratio,mean_lin_loss_time_seed,per_seed_lin_loss_max,error
d5omzcsy,1024,197,1.0,2.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,mp4biisj gdrqv3lf sh82dt6b 7nfjlsxp m9oj2278 b9jna4py g1mmr3ar jxa7oner stly1rr1 pfhjqqdj,120,10,1.0,4.450494575500488,8807942512.649271,3211796604.7582097,39243595776.0,
d5omzcsy,1024,197,1.0,4.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,xa6e0rok lse9dni7 8e1xtf5f 3rb9ifye moevgzs4 ksofgrd2 vnh2eqso qshm9wda ry114v7u y2jb13ju,80,10,1.0,4.450494480133057,156003992169.3393,80544356529.7869,694556426240.0,
d5omzcsy,1024,197,2.0,0.25,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,0x181rdy 6zslpmdj efw79cgt 7uyjy2q4 p1kp2zzx a9m4g9cv l1u9tcwi oglesdhj h6zli9rj 9er3p3u9,1440,0,0.0,4.4508177757263185,1.0028903355975693,4.287151965498924,4.4627885818481445,
d5omzcsy,1024,197,2.0,0.5,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,n1d1423g 9aga2b6v xhpfjhhk zs6mgsg4 udb6j9j8 qh34zxw9 n8rbt2cf rwu4bbop ffgeg2jk dz59m65h,1440,0,0.0,4.450817823410034,1.0075214732605793,4.246301537421014,4.4753522872924805,
d5omzcsy,1024,197,2.0,1.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,2hnjqtvk adq3p8rk 5vwbyohv mrjc66o6 ns63ikrb bgkrwo7y 4shi9o2k 92dc5imi v4f0uzmp 0jrmyve8,1440,0,0.0,4.4508177757263185,1.0327194030896898,4.21164813273483,4.589982509613037,
d5omzcsy,1024,197,2.0,2.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,g1x9fcdc pfhqihjn 50bavrc0 bp3fs8wa ncjiwwfd atoeh9yo l6tnt9v6 meh4xf63 2brcxji0 84m26z2k,120,10,1.0,4.4508177757263185,8659144580.173851,3224896668.5887985,38517555200.0,
d5omzcsy,1024,197,2.0,4.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,pl9gr5xq 6svefj49 a218h8mk ph66m9wk 14qazury 4piog8w9 al7e9j4j bgzyru9w rn4gz1kk bpmoxxwv,80,10,1.0,4.4508177757263185,151119011465.73032,81321428042.28445,672206684160.0,
d5omzcsy,1024,197,4.0,0.25,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,bzhcjq8x kdxfa33c q8ked2ed 3hki7467 q7ya9l4w e2luysve 66cckcod wsystn6y 2tdxfpyg tusbccgl,720,0,0.0,4.448831367492676,1.0021781257682971,4.331136046515572,4.45334529876709,
d5omzcsy,1024,197,4.0,0.5,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,kq15wsmu hcqvbuul i5xyxc8f p76osiqr 21hubyih bsjwkzvh 3ud5gcav m12eqqli re3xjvbe zddgvrsp,720,0,0.0,4.448831367492676,1.0063620640232414,4.297600711716546,4.474521160125732,
d5omzcsy,1024,197,4.0,1.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,955b4x97 e8b44kuw vz8jdeb7 4rl8t3xp 2wmsck6l ggzd0kh3 8mdznj63 bfnx5pcu cdttktuj 3ve4zo0k,720,0,0.0,4.448831367492676,1.0320108947866184,4.271061168776619,4.588968753814697,
d5omzcsy,1024,197,4.0,2.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,04twq6kq meufhe3h nsl6noig 5j7dmqik q94ffcxn d0k08gqb sf83h8i9 vr9juu47 7xopl15d qjtd59jq,120,10,1.0,4.448831415176391,8442363549.201167,3244251719.40602,37508767744.0,
d5omzcsy,1024,197,4.0,4.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,0bm8h2k4 1wh3jgzv wq3l0b6u nwfnd851 t1j4dqjd 39omlyim mir25vy5 12e5fe39 u3o13q49 4ukl4g7x,80,10,1.0,4.448831367492676,149216105946.379,81720828365.40465,663998693376.0,
d5omzcsy,1024,1381,0.25,0.25,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,67xcyz7i g1du2gz4 0dqy15tr z15v9vvl 6u2bwq17 8e19jtme bemyehf0 nprz5jui 92mfqwgm kkcpczpo,11450,1,0.1,2.9412288904190063,4.387515584729973,2.941419220574558,12.881390571594238,
d5omzcsy,1024,1381,0.25,0.5,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,tax8emw9 9lf2pjst cwegx5q8 02mctnm4 lsi7un9d 7rcw5bhm 4v96flhz yqxn6xab 37z7dog5 7z5h9fj7,7103,10,1.0,2.941228914260864,39334277537.39367,62658163.446266815,116265197568.0,
d5omzcsy,1024,1381,0.25,1.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,1hlstgw5 j7ilecge licmjaxl qeegxgsp 6w8cf6ew r1p7u49u 42dfl2ba fgm68s88 3snebvuq 12sno4e1,2502,10,1.0,2.9412288665771484,59277810392.81791,356324891.6691073,175814443008.0,
d5omzcsy,1024,1381,0.25,2.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,aedkzxg6 psp51shn gm2xr9nr pdj4kh2x fqi12g05 s9bkr3x9 qya3t9eb cjakfj5d 5y9qap3c zecbwweo,130,10,1.0,2.9412288665771484,12831158831.139242,2341717356.75416,37721808896.0,
d5omzcsy,1024,1381,0.25,4.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,yw84x3yf rzpywr15 uq9xaj0u ojh5foqb yzwj0l7v ipuhb1b0 87h1dj64 i5syedp3 kv1uv0ql u8h616di,80,10,1.0,2.9412288665771484,15716616126.734116,5364601106.050074,46090829824.0,
d5omzcsy,1024,1381,0.5,0.25,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,621owiin dd56m8ar jn1777h7 lyzhfc2q zce1cn5w 2x0cjvq8 rutk38ri uxar13s7 pufqlzh9 hxnu9gwz,5730,0,0.0,2.9476797580718994,1.0164442235785829,2.918098481496175,2.9840548038482666,
d5omzcsy,1024,1381,0.5,0.5,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,ogi6fdx5 ki9h0tc5 4f4yws4q e60gjm99 fjef42to q5wjdp3a svzp66z6 nh9hzow4 89phnp0w ing6p849,5730,0,0.0,2.9476797342300416,1.0233450268373148,2.9369087674854937,3.003405809402466,
d5omzcsy,1024,1381,0.5,1.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ln218z7y hdfan4aw yb23yko1 8bf9uwrt vshw1y1n vrgzghib 653onmr1 yt9ewpe7 gbkm5l5j a1e7f0z1,5181,10,1.0,2.9476797342300416,6861761988.071921,43217730.46652488,20293019648.0,
d5omzcsy,1024,1381,0.5,2.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,acpo4uig dyl5s050 0a9bq0qo p45pula5 0zebpvpd 01d4lcd5 8yneln7a kwy9j8fo 3gc5z6ft gluu0amo,130,10,1.0,2.9476797580718994,10996640922.603828,2377929952.940428,32256575488.0,
d5omzcsy,1024,1381,0.5,4.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,5q4wj9dy 1q01ydrb u0p8ue0g 8edx8sy8 1nz67tk1 pdxt64oi myplyglc av7bzzyc kzuq56co s2b0sk55,80,10,1.0,2.9476797342300416,14454444692.029837,5077413490.982536,42399391744.0,
d5omzcsy,1024,1381,1.0,0.25,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,5vqan85p e3iyumxa onz55jgs 07jlnuwr 5ts652kz 01rop2a6 53b08bhl 160sr5dh flzeubl3 q2rxoncc,2870,0,0.0,2.9454686880111693,1.012284817646245,2.9175043345328406,2.97484827041626,
d5omzcsy,1024,1381,1.0,0.5,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,q73db63m kvjazvem 8obe39vo 3wl97a5s qu0iqazx gkino4un dyljagzl n9etdw3e dqdg2r6t gmnjdnjk,2870,0,0.0,2.9454686880111693,1.0138675472141596,2.9186362671104455,2.980689764022827,
d5omzcsy,1024,1381,1.0,1.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,tn4aauch w5t793t4 2vvkv3m4 4zcozt9l f6t5ld8o ihkfctnj ghnbcy8q ohzm7epi ggk6cq0e 1v8vzfml,2870,0,0.0,2.9454686880111693,1.0221140409628668,2.93892903950987,3.0023739337921143,
d5omzcsy,1024,1381,1.0,2.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,frep5wbv cr1e1s49 4904q8ok pisednd1 efsr7nl2 908vicpa x6vt7nl8 epcia8tk dvreihmg rm5i25vy,130,10,1.0,2.9454686880111693,11073615914.4843,2293012214.9720483,32624257024.0,
d5omzcsy,1024,1381,1.0,4.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,6je1ho7p e5b4eicv c2bxa3lx 6sbmhpew qikazz48 s4fhuoyg uuj9mxxu wfr4mspd xsjmwmnv njwnnzz9,80,10,1.0,2.9454686880111693,14970275640.197395,5072887743.796339,44060409856.0,
d5omzcsy,1024,1381,2.0,0.25,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,67vnsdry 3e569yfz dqqrorze vj955ipk q5nmo03i vazjd0p0 st3e6cs5 1pnl1r53 3xkk90gu fq15l7ur,1440,0,0.0,2.946836972236633,1.0084992896689828,2.9230429864592025,2.971158027648926,
d5omzcsy,1024,1381,2.0,0.5,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,eefptpjv f7ij1fby vz5iixxj 252czsgw gqobdnxg 423k5pdf zv4vnzd5 3yl15ae1 75alxopc n8r5qw2j,1440,0,0.0,2.946836972236633,1.009506013434583,2.918787314991156,2.974123954772949,
d5omzcsy,1024,1381,2.0,1.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,xsizxq8k h36lmd3a 90fno8yi vlbn9oj6 dwayrsnv 6n02dkuc fk1cpho0 c12dmsuy ioweige2 7tf4b72v,1440,0,0.0,2.946836972236633,1.0146563280559913,2.921825749841001,2.989297389984131,
d5omzcsy,1024,1381,2.0,2.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,w4jzf1kf tsdwn8xy r5lwhufy 2awa433n 5a75x2xh k5i2plrs 4w8ofxb2 sazceef2 gpf40ru8 n6tcd7co,130,10,1.0,2.946836972236633,11988543335.1253,2443466502.6824503,35336114176.0,
d5omzcsy,1024,1381,2.0,4.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,syvbodw9 uvf8orzd vfl17pnj 31lxgk78 yf4p6tve mnt4grfl 3tbw9gh3 yq65uakf 2dpigsgn 0my01di6,80,10,1.0,2.946836972236633,15453390072.523308,5250842488.543755,45548716032.0,
d5omzcsy,1024,1381,4.0,0.25,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,hioejb7y 9kidxvd1 64ucl2ex ys5qqc9p i59j47qb d15yumsc yotbba70 d8zs1w7h d6zgn28y enh4nxhm,720,0,0.0,2.9461765766143797,1.006372043425003,2.930168112450176,2.9658021926879883,
d5omzcsy,1024,1381,4.0,0.5,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,bw597ivk lyq56yy8 8uam6ulp rwmenvrc 89yravc7 v6mmkvjp owxvy9y9 0qas3sbb 6vz9dpji qpe7nw4s,720,0,0.0,2.9461765766143797,1.0075674437227042,2.925857029358546,2.969325065612793,
d5omzcsy,1024,1381,4.0,1.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,4klmw9rv a7136uhm ul8u7ml1 lk96vkys w1dttutc vwakk6ve kh1z31yr pbfody9e 5ikcu9wk 3l5hm6ms,720,0,0.0,2.946176600456238,1.012556233608854,2.925119526849852,2.984027147293091,
d5omzcsy,1024,1381,4.0,2.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,r0fvtg5k xqvltak6 9vwd24ir 49lli8yy d1qoccrk oz1n55ng gmdhzf3i 3ddb47be frpmvfwm nb69dz8r,130,10,1.0,2.946176552772522,11107270066.443262,2375294630.622241,32733384704.0,
d5omzcsy,1024,1381,4.0,4.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,47dnlvke wdux5vi9 lbsgjfo1 2yr589w1 95z0tklx 4vf77xqv a02fcc32 dtrj97da 20hxs8mt mla9kbhh,80,10,1.0,2.9461765766143797,15032677410.167818,5257318356.187078,44301651968.0,
d5omzcsy,1024,2862,0.25,0.25,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,pdiyfl7l cvzw2b3m avfooonn 5le9zsjv ufdk2fp6 wy10wvn7 t9876ed2 bnlomwji yeccg5s5 25r78300,11450,0,0.0,2.7154279947280884,1.0820232033891717,2.7381498080882443,2.9299561977386475,
d5omzcsy,1024,2862,0.25,0.5,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,p5qfz10m lra2s5ym hd4zumq5 bf6yxjp8 28c3ytjd ym4rzz7r 8p3wn79i g5unkmmv 8mpb748r xa5wiu4a,7387,10,1.0,2.7154279708862306,35517641499.8427,80267463.643107,96996712448.0,
d5omzcsy,1024,2862,0.25,1.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,vaimn368 65x3q6wd o4abmkck 3fepir1u z8biidot 3y84csqn z9vckwl0 a00je7bj xqfusbcf bishcdnu,2144,10,1.0,2.715428042411804,17828490101.333282,131004467.71565798,48688623616.0,
d5omzcsy,1024,2862,0.25,2.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,mli3omhb 02sbpfsx 04qztee3 vaslj8it hkigbgen d7qjex00 v7htpurc 55xbhhma wo7so9p8 yyfkmgup,128,10,1.0,2.7154279947280884,48342932573.51042,7938388350.381449,130648924160.0,
d5omzcsy,1024,2862,0.25,4.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,tk0dxkfb xkg1vft6 hqp1nhyd za4eyzm7 tb5dp5uj 0w12s8pt 0ndtr53u z8zl33sn f4cz4fco guo27tw5,80,10,1.0,2.7154279947280884,37537697605.19152,10260528754.154581,101317230592.0,
d5omzcsy,1024,2862,0.5,0.25,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,huwu617j fh6yok4n r898sy9h 6x35o2ob i86trdhq xruws0wf g7e5yupd ocf9ap6h zbhkg1vn xhuek6kn,5730,0,0.0,2.7177539587020876,1.024830148802349,2.7115655996412507,2.7697601318359375,
d5omzcsy,1024,2862,0.5,0.5,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,5ca9t2wl a4tpnfvt l8hfmxot 9mwrb3wy alapnzqg ltn61tm9 z246rpbg mz9q9epu 45yuq8v1 4ms5zmy2,5730,0,0.0,2.7177539587020876,1.0343489363631677,2.7381746737328707,2.801896572113037,
d5omzcsy,1024,2862,0.5,1.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,uczgjs1m u3hi5fts zfb4bmy8 naidpa8u 9vt2jopg xr6oopgx wpqgf7h4 zqb9td93 yoh4uemg 2cih16pk,5706,10,1.0,2.7177539587020876,35609679433.94858,25056308.892510395,97046085632.0,
d5omzcsy,1024,2862,0.5,2.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,o5sykdvn wx03puzx 3s31grgk rlshnfr0 ppugkflg b3klnjj0 24txywoh ih9zlgwb b5dqdqpj jby6ytn3,130,10,1.0,2.7177539825439454,51380427737.00889,9778565267.574984,139727863808.0,
d5omzcsy,1024,2862,0.5,4.0,512.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,2uw09gzc xqiu7z0y 42w6k95k xzw4ez3i ad7i7vub nk3uvhns j45nbw63 mp5nzp9a 7k3ejf85 vqxgu3mr,80,10,1.0,2.7177539825439454,32893076849.235672,9925818103.745153,89678897152.0,
d5omzcsy,1024,2862,1.0,0.25,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,0hyx5vjv bcq08v6p cfjst1jo 8n8vldt5 20b8bc51 or0c1r29 p3mm02kl 32w5qxdj 8r6vcw8w 2shqtsnh,2870,0,0.0,2.7160516500473024,1.0148915324563403,2.7044553761698227,2.7517006397247314,
d5omzcsy,1024,2862,1.0,0.5,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,t8cfvop7 ec3dxcnh q5yehhi6 qmc2vykg zdscw0bl uspiltls od9o4jak gto3ighm en0sje95 dmrc7tro,2870,0,0.0,2.7160516500473024,1.0179422840500356,2.7119534176816513,2.757732391357422,
d5omzcsy,1024,2862,1.0,1.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,lkdk6t75 1wop07pk cw9c19i2 5hreiyw5 bedpt33t 17f3nl8k sfn54uqf pvvpozmp wnka0716 tyojrsig,2870,0,0.0,2.7160516500473024,1.0273121002302597,2.73997395977326,2.778388023376465,
d5omzcsy,1024,2862,1.0,2.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,e6zc3tlm 8ml5kax2 nkvhrgsj we7gln1v 3s1rgwf9 pmrgq09v ugfn60pr lons3aw7 5w1mmxui bwsy6zxw,130,10,1.0,2.7160516500473024,47700030066.26505,9636644523.884575,130136129536.0,
d5omzcsy,1024,2862,1.0,4.0,1024.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,m6zmxar0 wcb6ter6 0al0duc5 yrjsbtgn asfqtxbr gdtw79h2 duwtuhyv jkqika4p csdyevm5 b8klzexq,80,10,1.0,2.7160516500473024,31288749977.32336,9753663751.685154,85096710144.0,
d5omzcsy,1024,2862,2.0,0.25,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,ndie3mpg uwaiqwzu f6b43qnt mo9e46dw 4ewvv0gk lh73cxpe 4sn77gyl pobjl38m gez7ot2g ccru6h1f,1440,0,0.0,2.713928699493408,1.0103463652910252,2.704583802819252,2.739808320999145,
d5omzcsy,1024,2862,2.0,0.5,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,yjxgtoby qvovycwv 7bjzqygw b9y4ik8t epzmp9zc fwwqejxw u516r3qj o5r2xes6 kwh3u9xn jqt2rr2x,1440,0,0.0,2.713928699493408,1.0117129810789356,2.7053869764010114,2.74323844909668,
d5omzcsy,1024,2862,2.0,1.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,cfrx4ai0 i2njwbby 6oxebo6c m8p7khcr bahgmtvi vnnuc6p4 vy3rxvsu i86y5q00 fe0cjneo 7nc58nwj,1440,0,0.0,2.713928699493408,1.017569691898189,2.7146074147688015,2.755980968475342,
d5omzcsy,1024,2862,2.0,2.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,3nm7oysz 9dxlkjxa fpta9jmj vapibjze w5t6ypoa 0dbmupn4 t3alrqfj 616hjy95 n60vra27 4wuz1xg5,130,10,1.0,2.713928723335266,47633431912.39824,9605295591.783579,129090985984.0,
d5omzcsy,1024,2862,2.0,4.0,2048.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,6dbajfkx r9w4k8h2 vsc82ne2 xqeqmbf3 p0yk3wj6 d1j6g4se dujnoaop lxm3s562 ixjs347o tw1c1iyv,80,10,1.0,2.713928723335266,29768588898.3358,9719805928.473934,80938049536.0,
d5omzcsy,1024,2862,4.0,0.25,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,78nar6kz gksq2aif p5796iqq nztfcm4n aenswphb aewodqqi qhds9p6e c4uu1r36 5vu2p1re 7slemo63,720,0,0.0,2.71563458442688,1.007444777209629,2.707251061002413,2.730965137481689,
d5omzcsy,1024,2862,4.0,0.5,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,5hhoztoi 8cml7ia5 ck1xvex8 621wo2qi 19nxrx5y nxrs867r 76kj7mmg q9k7ra1d ge9izpdc hj2eax27,720,0,0.0,2.71563458442688,1.0090800166728917,2.7065990381770666,2.734303951263428,
d5omzcsy,1024,2862,4.0,1.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,3sop85f7 hmqoiwbk 6ivjyudb qpj0sbrj x7ubk8ot b4lka5hm 04ido5xz 06yt78gt pg8vetho nvnfzf09,720,0,0.0,2.71563458442688,1.0127077047674795,2.7103755083349013,2.750511884689331,
d5omzcsy,1024,2862,4.0,2.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,v1bxbvup 183bgabk zd2tjeg8 0ijcd47o c4o484j5 792n2eug nmkfdr0n rhyys6wi kzj1fjk4 42hovwpl,130,10,1.0,2.715634560585022,46028913571.75219,9647524061.67625,125203529728.0,
d5omzcsy,1024,2862,4.0,4.0,4096.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,tqlrtnvk 2knrj4gb i6g412o6 1742gdfw 1rccwb5o a80oqvze bdbcpxad vl302v15 wuye3vrv jhxlipjv,80,10,1.0,2.7156346082687377,30440842845.65676,9747653907.454096,82427871232.0,
nutz83dd,64,3157,0.25,0.25,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,g5xmgfck r01m6rzm p0e9xb8i 94pixt8a 5ic5dzbs ri2qfn8b en1d8ki2 busp6gb4 8gp1xzvf yw3wp52z,48379,10,1.0,3.246524143218994,22967948700.689682,9506592.0373353,76803645440.0,
nutz83dd,64,3157,0.25,0.5,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,op9dfpic zey3wctu fmcl61tk 59k58b7j m0fds3e7 8g6hzol5 7a527hkc wdi0bpps dyxgcpj2 1xpevb51,15650,10,1.0,3.246524143218994,46532798496.84052,24867277.519424837,150066839552.0,
nutz83dd,64,3157,0.25,1.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ru5cn3c5 o8qklman htatuwv4 u29eeffn so8axmeo bnvu03a1 dpybkfw4 e5opjp1k ckk01u4g 01ycdf7x,6218,10,1.0,3.2465241670608522,212400089241.0588,243291190.976932,670786977792.0,
nutz83dd,64,3157,0.25,2.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,2d9e8hfm z4y4qqlc 1z4rpylq 7bqvh2xm eobb6x36 450794y2 ljhyqlbl 0ae5x67b 7ijx8q3i 1z2urgnl,2348,10,1.0,3.246524119377136,10413063497.40012,257138918.2804759,35028180992.0,
nutz83dd,64,3157,0.25,4.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,mydsz4l7 e5qevlwr 61eq5f0u j8qxz4px bwqiq27m ygmb5iq3 r6uco56k gdi1xw7x zgi0wxeg jfht50nz,119,10,1.0,3.2465241670608522,35390572929.96772,3891007485.4480324,111768010752.0,
nutz83dd,64,3157,0.5,0.25,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,bddl8np5 f7luvkwh 4xx1ib3z pr4f2gnn 7et5inzb 3db13pim z930jc6v tz5m5v5b jncsi4mz s4pf4xji,89286,10,1.0,3.2182098150253298,6758140640.532721,1426847.9022910222,21636960256.0,
nutz83dd,64,3157,0.5,0.5,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,2itgv5sr ka3fa4ml iblz0qsf uw8zwz2d g7tenpaf iy2110gg 2gvp0k20 7nxbvhur kx88i7mw 4a09vm0z,26365,10,1.0,3.2182098388671876,36041194705.371796,25315555.808795653,118087401472.0,
nutz83dd,64,3157,0.5,1.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,zayyqteb gqmd42in hg8dtgpg pqunq3gd jmfs5lh9 yvddje6f 7gd3m3bz 0drh7otp rdwg1ly0 iva0huqx,9583,10,1.0,3.2182098388671876,476450501150.5271,301525507.19402254,1515740463104.0,
nutz83dd,64,3157,0.5,2.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ymlh4adj bitiwv9z twjn1htm bso2qmwr qz19pb8n udux7o4g zpz79x6r g8f2j09e v1xz71g0 9hgdm67y,3897,10,1.0,3.2182098865509032,19427476144.61315,145396262.09277064,63653277696.0,
